state_id,task,seed,split,layer,top_alignment,top_minus_random,synonym_residual_cosine,target_residual_cosine,semantic_separation,synonym_mask_jaccard,target_mask_jaccard,mask_jaccard_separation
google_robot_move_near__seed000__step008,move_near,0,validation,17,0.2177733735280247,0.026215935274318286,0.9593096050884905,0.9121148291411005,0.047194775947389966,0.9111111111111111,0.8695652173913043,0.04154589371980677
google_robot_move_near__seed000__step008,move_near,0,validation,18,0.31953220406238697,0.12797476580868056,0.675236928891816,0.7756860403568754,-0.10044911146505942,0.9111111111111111,0.7916666666666666,0.11944444444444446
google_robot_move_near__seed000__step008,move_near,0,validation,19,0.2920196384581161,0.10046220020440971,0.7863571493102673,0.942289668545447,-0.1559325192351797,0.9545454545454546,0.8695652173913043,0.08498023715415026
google_robot_move_near__seed000__step008,move_near,0,validation,20,0.40657647489530063,0.21501903664159422,1.0,0.8272249448969591,0.17277505510304092,1.0,0.9111111111111111,0.0888888888888889
google_robot_move_near__seed000__step008,move_near,0,validation,21,0.3343436622684697,0.14278622401476326,1.0,0.8087931545429069,0.1912068454570931,1.0,0.9111111111111111,0.0888888888888889
google_robot_move_near__seed000__step008,move_near,0,validation,22,0.30747171647612287,0.11591427822241646,0.8413361702618256,0.8323316227803569,0.009004547481468728,0.8695652173913043,0.9111111111111111,-0.04154589371980677
google_robot_move_near__seed000__step008,move_near,0,validation,23,0.34313865261407356,0.15158121436036714,1.0,1.0,0.0,1.0,1.0,0.0
google_robot_move_near__seed000__step008,move_near,0,validation,24,0.25657687389617184,0.06501943564246543,1.0,0.997983936741869,0.0020160632581309734,1.0,0.9545454545454546,0.045454545454545414
google_robot_move_near__seed000__step008,move_near,0,validation,25,0.294265827303741,0.1027083890500346,0.952106825101044,0.9529610111932643,-0.0008541860922202105,0.9545454545454546,0.9111111111111111,0.04343434343434349
google_robot_move_near__seed000__step008,move_near,0,validation,26,0.2898386330668319,0.09828119481312547,0.8092359966272431,1.0,-0.1907640033727569,0.9545454545454546,1.0,-0.045454545454545414
google_robot_move_near__seed000__step008,move_near,0,validation,27,0.31191940734791834,0.12036196909421193,0.9952299909534507,0.8002161162965371,0.19501387465691356,0.9545454545454546,0.9545454545454546,0.0
google_robot_move_near__seed000__step008,move_near,0,validation,28,0.2333308556596169,0.04177341740591048,0.8657735924798593,1.0,-0.1342264075201407,0.9545454545454546,1.0,-0.045454545454545414
google_robot_move_near__seed000__step008,move_near,0,validation,29,0.26465948572743353,0.07310204747372712,0.8557662072795237,0.9970201453320242,-0.14125393805250053,0.9545454545454546,0.9545454545454546,0.0
google_robot_move_near__seed000__step008,move_near,0,validation,30,0.2613611183484686,0.06980368009476218,1.0,0.9921371090408786,0.007862890959121405,1.0,0.9545454545454546,0.045454545454545414
google_robot_move_near__seed000__step008,move_near,0,validation,31,0.25842300700192533,0.06686556874821892,0.9916074465340078,0.8841230685250944,0.10748437800891342,0.9545454545454546,0.9545454545454546,0.0
google_robot_move_near__seed000__step040,move_near,0,validation,0,0.12831215220066292,-0.01707564898146935,1.0,1.0,0.0,1.0,1.0,0.0
google_robot_move_near__seed000__step040,move_near,0,validation,1,0.23021502585908557,0.0848272246769533,1.0,0.977478119982389,0.022521880017611018,1.0,0.9259259259259259,0.07407407407407407
google_robot_move_near__seed000__step040,move_near,0,validation,2,0.16622833544995533,0.020840534267823063,1.0,0.9868041252357599,0.013195874764240112,1.0,0.9259259259259259,0.07407407407407407
google_robot_move_near__seed000__step040,move_near,0,validation,3,0.16803091028874081,0.02264310910660855,0.888915822702632,0.888915822702632,0.0,0.9259259259259259,0.9259259259259259,0.0
google_robot_move_near__seed000__step040,move_near,0,validation,4,0.08696173003610679,-0.05842607114602548,1.0,0.9288828139193642,0.07111718608063577,1.0,0.9259259259259259,0.07407407407407407
google_robot_move_near__seed000__step040,move_near,0,validation,5,0.13171374720733495,-0.013674053974797318,0.938401797108774,0.9927041096948525,-0.05430231258607843,0.9259259259259259,0.9259259259259259,0.0
google_robot_move_near__seed000__step040,move_near,0,validation,6,0.03732552381662168,-0.10806227736551058,1.0,1.0,0.0,1.0,1.0,0.0
google_robot_move_near__seed000__step040,move_near,0,validation,7,0.05191168661971668,-0.09347611456241559,1.0,1.0,0.0,1.0,1.0,0.0
google_robot_move_near__seed000__step040,move_near,0,validation,8,-0.001793312863191205,-0.14718111404532347,0.980901162992812,0.9922888668876388,-0.011387703894826795,0.8571428571428571,0.9259259259259259,-0.06878306878306883
google_robot_move_near__seed000__step040,move_near,0,validation,9,0.142826572986213,-0.0025612281959192518,0.9173785378846611,0.8276864850416151,0.08969205284304593,0.9259259259259259,0.7333333333333333,0.19259259259259265
google_robot_move_near__seed000__step040,move_near,0,validation,10,0.04960943993696976,-0.09577836124516251,0.9649107171966378,0.8895747094915323,0.07533600770510551,0.9259259259259259,0.7931034482758621,0.13282247765006383
google_robot_move_near__seed000__step040,move_near,0,validation,11,0.10771253300667498,-0.037675268175457285,0.9498452312751787,0.88940866340953,0.06043656786564877,0.9259259259259259,0.6774193548387096,0.2485065710872163
