dataset,task,seed,step,state_id,outcome_group,alpha,spatial_mode,m_t,jaccard_l11,l11_retention,lost_from_l11,new_vs_l11,components,isolated_ratio,largest_component_ratio,synonym_mask_jaccard,target_response,target_mask_response,target_correct_both
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,1.0,gaussian,18,0.5652173913043478,0.7222222222222222,5,5,5,0.05555555555555555,0.3333333333333333,0.8947368421052632,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,1.0,both,18,0.5652173913043478,0.7222222222222222,5,5,4,0.0,0.3333333333333333,0.8947368421052632,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,0.9,raw,18,0.7142857142857143,0.8333333333333334,3,3,9,0.2222222222222222,0.2222222222222222,0.8,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,0.9,corners,18,0.7142857142857143,0.8333333333333334,3,3,9,0.2222222222222222,0.2222222222222222,0.8,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,0.9,gaussian,18,0.5652173913043478,0.7222222222222222,5,5,5,0.05555555555555555,0.3333333333333333,0.8,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,0.9,both,18,0.5652173913043478,0.7222222222222222,5,5,4,0.0,0.3333333333333333,0.8,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,0.75,raw,18,0.6363636363636364,0.7777777777777778,4,4,9,0.16666666666666666,0.2222222222222222,0.8,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,0.75,corners,18,0.6363636363636364,0.7777777777777778,4,4,9,0.16666666666666666,0.2222222222222222,0.8,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,0.75,gaussian,18,0.5,0.6666666666666666,6,6,7,0.2222222222222222,0.3333333333333333,0.8,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,0.75,both,18,0.5652173913043478,0.7222222222222222,5,5,7,0.2222222222222222,0.3333333333333333,0.7142857142857143,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,0.5,raw,18,0.44,0.6111111111111112,7,7,10,0.2777777777777778,0.2222222222222222,1.0,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,0.5,corners,18,0.44,0.6111111111111112,7,7,10,0.2777777777777778,0.2222222222222222,1.0,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,0.5,gaussian,18,0.44,0.6111111111111112,7,7,6,0.1111111111111111,0.3333333333333333,0.8947368421052632,,,
cached_90,move_near,1,8,google_robot_move_near__seed001__step008,both_fail,0.5,both,18,0.44,0.6111111111111112,7,7,6,0.1111111111111111,0.3333333333333333,0.8947368421052632,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,1.0,raw,30,1.0,1.0,0,0,6,0.1,0.7666666666666667,0.9354838709677419,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,1.0,corners,30,1.0,1.0,0,0,6,0.1,0.7666666666666667,0.9354838709677419,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,1.0,gaussian,30,0.7142857142857143,0.8333333333333334,5,5,2,0.0,0.9333333333333333,0.9354838709677419,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,1.0,both,30,0.7142857142857143,0.8333333333333334,5,5,2,0.0,0.9333333333333333,0.9354838709677419,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,0.9,raw,30,1.0,1.0,0,0,6,0.1,0.7666666666666667,0.9354838709677419,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,0.9,corners,30,1.0,1.0,0,0,6,0.1,0.7666666666666667,0.9354838709677419,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,0.9,gaussian,30,0.7142857142857143,0.8333333333333334,5,5,2,0.0,0.9333333333333333,0.9354838709677419,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,0.9,both,30,0.7142857142857143,0.8333333333333334,5,5,2,0.0,0.9333333333333333,0.9354838709677419,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,0.75,raw,30,0.9354838709677419,0.9666666666666667,1,1,6,0.1,0.7666666666666667,0.9354838709677419,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,0.75,corners,30,0.9354838709677419,0.9666666666666667,1,1,6,0.1,0.7666666666666667,0.9354838709677419,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,0.75,gaussian,30,0.7142857142857143,0.8333333333333334,5,5,3,0.03333333333333333,0.9,0.9354838709677419,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,0.75,both,30,0.7142857142857143,0.8333333333333334,5,5,3,0.03333333333333333,0.9,0.9354838709677419,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,0.5,raw,30,0.9354838709677419,0.9666666666666667,1,1,6,0.1,0.7666666666666667,1.0,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,0.5,corners,30,0.9354838709677419,0.9666666666666667,1,1,6,0.1,0.7666666666666667,1.0,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,0.5,gaussian,30,0.6666666666666666,0.8,6,6,3,0.03333333333333333,0.9,1.0,,,
cached_90,move_near,1,40,google_robot_move_near__seed001__step040,both_fail,0.5,both,30,0.6666666666666666,0.8,6,6,3,0.03333333333333333,0.9,1.0,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,1.0,raw,23,1.0,1.0,0,0,6,0.043478260869565216,0.391304347826087,0.84,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,1.0,corners,23,1.0,1.0,0,0,6,0.043478260869565216,0.391304347826087,0.84,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,1.0,gaussian,23,0.5862068965517241,0.7391304347826086,6,6,1,0.0,1.0,0.9166666666666666,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,1.0,both,23,0.5862068965517241,0.7391304347826086,6,6,1,0.0,1.0,0.9166666666666666,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,0.9,raw,23,0.9166666666666666,0.9565217391304348,1,1,5,0.043478260869565216,0.6956521739130435,0.84,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,0.9,corners,23,0.9166666666666666,0.9565217391304348,1,1,5,0.043478260869565216,0.6956521739130435,0.84,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,0.9,gaussian,23,0.5862068965517241,0.7391304347826086,6,6,1,0.0,1.0,0.9166666666666666,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,0.9,both,23,0.5862068965517241,0.7391304347826086,6,6,1,0.0,1.0,0.9166666666666666,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,0.75,raw,23,0.84,0.9130434782608695,2,2,5,0.043478260869565216,0.6956521739130435,0.9166666666666666,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,0.75,corners,23,0.84,0.9130434782608695,2,2,5,0.043478260869565216,0.6956521739130435,0.9166666666666666,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,0.75,gaussian,23,0.5862068965517241,0.7391304347826086,6,6,2,0.043478260869565216,0.9565217391304348,0.9166666666666666,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,0.75,both,23,0.5862068965517241,0.7391304347826086,6,6,2,0.043478260869565216,0.9565217391304348,0.9166666666666666,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,0.5,raw,23,0.84,0.9130434782608695,2,2,6,0.08695652173913043,0.6521739130434783,0.9166666666666666,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,0.5,corners,23,0.84,0.9130434782608695,2,2,6,0.08695652173913043,0.6521739130434783,0.9166666666666666,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,0.5,gaussian,23,0.5862068965517241,0.7391304347826086,6,6,2,0.0,0.9130434782608695,1.0,,,
cached_90,move_near,1,71,google_robot_move_near__seed001__step071,both_fail,0.5,both,23,0.5862068965517241,0.7391304347826086,6,6,2,0.0,0.9130434782608695,1.0,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,1.0,raw,37,1.0,1.0,0,0,12,0.13513513513513514,0.2972972972972973,0.9473684210526315,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,1.0,corners,37,1.0,1.0,0,0,12,0.13513513513513514,0.2972972972972973,0.9473684210526315,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,1.0,gaussian,37,0.7209302325581395,0.8378378378378378,6,6,7,0.08108108108108109,0.5405405405405406,0.85,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,1.0,both,37,0.7209302325581395,0.8378378378378378,6,6,6,0.02702702702702703,0.5405405405405406,0.85,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,0.9,raw,37,0.9473684210526315,0.972972972972973,1,1,12,0.13513513513513514,0.2972972972972973,0.9473684210526315,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,0.9,corners,37,0.9473684210526315,0.972972972972973,1,1,12,0.13513513513513514,0.2972972972972973,1.0,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,0.9,gaussian,37,0.7619047619047619,0.8648648648648649,5,5,7,0.05405405405405406,0.5405405405405406,0.8974358974358975,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,0.9,both,37,0.7619047619047619,0.8648648648648649,5,5,7,0.05405405405405406,0.5405405405405406,0.9473684210526315,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,0.75,raw,37,0.85,0.918918918918919,3,3,12,0.10810810810810811,0.2972972972972973,0.8974358974358975,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,0.75,corners,37,0.8974358974358975,0.9459459459459459,2,2,13,0.16216216216216217,0.2972972972972973,0.8974358974358975,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,0.75,gaussian,37,0.7209302325581395,0.8378378378378378,6,6,7,0.02702702702702703,0.5405405405405406,0.8974358974358975,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,0.75,both,37,0.7209302325581395,0.8378378378378378,6,6,7,0.05405405405405406,0.5405405405405406,0.8974358974358975,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,0.5,raw,37,0.7209302325581395,0.8378378378378378,6,6,15,0.21621621621621623,0.21621621621621623,0.9473684210526315,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,0.5,corners,37,0.7209302325581395,0.8378378378378378,6,6,15,0.24324324324324326,0.24324324324324326,0.8974358974358975,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,0.5,gaussian,37,0.6086956521739131,0.7567567567567568,9,9,6,0.02702702702702703,0.5135135135135135,0.9473684210526315,,,
cached_90,move_near,2,8,google_robot_move_near__seed002__step008,both_success,0.5,both,37,0.6086956521739131,0.7567567567567568,9,9,6,0.05405405405405406,0.5405405405405406,0.8974358974358975,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,1.0,raw,55,1.0,1.0,0,0,15,0.18181818181818182,0.5636363636363636,0.9298245614035088,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,1.0,corners,55,1.0,1.0,0,0,15,0.18181818181818182,0.5636363636363636,0.9298245614035088,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,1.0,gaussian,55,0.6417910447761194,0.7818181818181819,12,12,7,0.07272727272727272,0.8181818181818182,0.9642857142857143,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,1.0,both,55,0.6417910447761194,0.7818181818181819,12,12,7,0.07272727272727272,0.8181818181818182,0.9642857142857143,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,0.9,raw,55,0.9642857142857143,0.9818181818181818,1,1,16,0.16363636363636364,0.41818181818181815,0.9298245614035088,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,0.9,corners,55,0.9642857142857143,0.9818181818181818,1,1,16,0.16363636363636364,0.41818181818181815,0.9298245614035088,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,0.9,gaussian,55,0.6176470588235294,0.7636363636363637,13,13,7,0.07272727272727272,0.8181818181818182,0.9642857142857143,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,0.9,both,55,0.6176470588235294,0.7636363636363637,13,13,7,0.07272727272727272,0.8181818181818182,0.9642857142857143,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,0.75,raw,55,0.896551724137931,0.9454545454545454,3,3,14,0.10909090909090909,0.41818181818181815,0.864406779661017,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,0.75,corners,55,0.896551724137931,0.9454545454545454,3,3,14,0.10909090909090909,0.41818181818181815,0.864406779661017,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,0.75,gaussian,55,0.6176470588235294,0.7636363636363637,13,13,7,0.07272727272727272,0.8181818181818182,0.9298245614035088,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,0.75,both,55,0.5942028985507246,0.7454545454545455,14,14,6,0.05454545454545454,0.8363636363636363,0.9642857142857143,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,0.5,raw,55,0.864406779661017,0.9272727272727272,4,4,14,0.10909090909090909,0.41818181818181815,0.9298245614035088,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,0.5,corners,55,0.864406779661017,0.9272727272727272,4,4,14,0.10909090909090909,0.41818181818181815,0.9298245614035088,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,0.5,gaussian,55,0.5942028985507246,0.7454545454545455,14,14,6,0.05454545454545454,0.8363636363636363,0.9642857142857143,,,
cached_90,move_near,2,40,google_robot_move_near__seed002__step040,both_success,0.5,both,55,0.5942028985507246,0.7454545454545455,14,14,6,0.05454545454545454,0.8363636363636363,0.9642857142857143,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,1.0,raw,25,1.0,1.0,0,0,8,0.2,0.56,0.8518518518518519,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,1.0,corners,25,1.0,1.0,0,0,8,0.2,0.56,0.8518518518518519,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,1.0,gaussian,25,0.6129032258064516,0.76,6,6,3,0.04,0.88,0.8518518518518519,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,1.0,both,25,0.6129032258064516,0.76,6,6,3,0.04,0.88,0.8518518518518519,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,0.9,raw,25,0.9230769230769231,0.96,1,1,9,0.24,0.56,0.9230769230769231,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,0.9,corners,25,0.9230769230769231,0.96,1,1,9,0.24,0.56,0.9230769230769231,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,0.9,gaussian,25,0.5625,0.72,7,7,2,0.0,0.92,0.9230769230769231,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,0.9,both,25,0.5625,0.72,7,7,2,0.0,0.92,0.9230769230769231,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,0.75,raw,25,0.9230769230769231,0.96,1,1,9,0.24,0.56,0.8518518518518519,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,0.75,corners,25,0.9230769230769231,0.96,1,1,9,0.24,0.56,0.8518518518518519,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,0.75,gaussian,25,0.6129032258064516,0.76,6,6,2,0.0,0.92,1.0,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,0.75,both,25,0.6129032258064516,0.76,6,6,2,0.0,0.92,1.0,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,0.5,raw,25,0.8518518518518519,0.92,2,2,8,0.16,0.56,0.9230769230769231,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,0.5,corners,25,0.8518518518518519,0.92,2,2,8,0.16,0.56,0.9230769230769231,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,0.5,gaussian,25,0.6666666666666666,0.8,5,5,2,0.0,0.88,0.9230769230769231,,,
cached_90,move_near,2,71,google_robot_move_near__seed002__step071,both_success,0.5,both,25,0.6666666666666666,0.8,5,5,2,0.0,0.88,0.9230769230769231,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,1.0,raw,24,1.0,1.0,0,0,10,0.20833333333333334,0.25,0.92,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,1.0,corners,24,0.92,0.9583333333333334,1,1,9,0.16666666666666666,0.2916666666666667,0.8461538461538461,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,1.0,gaussian,24,0.6551724137931034,0.7916666666666666,5,5,4,0.0,0.4166666666666667,0.8461538461538461,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,1.0,both,24,0.6551724137931034,0.7916666666666666,5,5,4,0.0,0.4166666666666667,0.8461538461538461,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,0.9,raw,24,0.92,0.9583333333333334,1,1,9,0.16666666666666666,0.2916666666666667,0.8461538461538461,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,0.9,corners,24,0.92,0.9583333333333334,1,1,9,0.16666666666666666,0.2916666666666667,0.8461538461538461,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,0.9,gaussian,24,0.6,0.75,6,6,5,0.041666666666666664,0.375,0.7777777777777778,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,0.9,both,24,0.6,0.75,6,6,5,0.041666666666666664,0.375,0.7777777777777778,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,0.75,raw,24,0.8461538461538461,0.9166666666666666,2,2,10,0.20833333333333334,0.2916666666666667,0.7777777777777778,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,0.75,corners,24,0.8461538461538461,0.9166666666666666,2,2,10,0.20833333333333334,0.2916666666666667,0.8461538461538461,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,0.75,gaussian,24,0.5483870967741935,0.7083333333333334,7,7,5,0.041666666666666664,0.4166666666666667,0.6551724137931034,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,0.75,both,24,0.5483870967741935,0.7083333333333334,7,7,5,0.041666666666666664,0.4166666666666667,0.7142857142857143,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,0.5,raw,24,0.6551724137931034,0.7916666666666666,5,5,10,0.25,0.3333333333333333,0.8461538461538461,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,0.5,corners,24,0.6551724137931034,0.7916666666666666,5,5,10,0.25,0.3333333333333333,0.8461538461538461,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,0.5,gaussian,24,0.45454545454545453,0.625,9,9,4,0.0,0.4583333333333333,0.8461538461538461,,,
cached_90,move_near,13,8,google_robot_move_near__seed013__step008,both_fail,0.5,both,24,0.45454545454545453,0.625,9,9,4,0.0,0.4583333333333333,0.8461538461538461,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,1.0,raw,48,1.0,1.0,0,0,10,0.125,0.5833333333333334,0.92,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,1.0,corners,48,1.0,1.0,0,0,10,0.125,0.5833333333333334,0.92,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,1.0,gaussian,48,0.5737704918032787,0.7291666666666666,13,13,4,0.041666666666666664,0.875,0.9591836734693877,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,1.0,both,48,0.5737704918032787,0.7291666666666666,13,13,4,0.041666666666666664,0.875,0.9591836734693877,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,0.9,raw,48,0.92,0.9583333333333334,2,2,9,0.125,0.6041666666666666,0.92,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,0.9,corners,48,0.92,0.9583333333333334,2,2,9,0.125,0.6041666666666666,0.92,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,0.9,gaussian,48,0.5737704918032787,0.7291666666666666,13,13,4,0.041666666666666664,0.875,0.9591836734693877,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,0.9,both,48,0.5737704918032787,0.7291666666666666,13,13,4,0.041666666666666664,0.875,0.9591836734693877,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,0.75,raw,48,0.8823529411764706,0.9375,3,3,9,0.10416666666666667,0.5625,0.9591836734693877,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,0.75,corners,48,0.8823529411764706,0.9375,3,3,10,0.125,0.5625,0.9591836734693877,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,0.75,gaussian,48,0.5737704918032787,0.7291666666666666,13,13,4,0.041666666666666664,0.8958333333333334,1.0,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,0.75,both,48,0.5737704918032787,0.7291666666666666,13,13,4,0.041666666666666664,0.8958333333333334,1.0,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,0.5,raw,48,0.8461538461538461,0.9166666666666666,4,4,10,0.125,0.5833333333333334,0.92,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,0.5,corners,48,0.8461538461538461,0.9166666666666666,4,4,10,0.125,0.5833333333333334,0.92,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,0.5,gaussian,48,0.6,0.75,12,12,4,0.020833333333333332,0.8541666666666666,0.9591836734693877,,,
cached_90,move_near,13,40,google_robot_move_near__seed013__step040,both_fail,0.5,both,48,0.6,0.75,12,12,4,0.020833333333333332,0.8541666666666666,0.9591836734693877,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,1.0,raw,23,1.0,1.0,0,0,5,0.13043478260869565,0.6086956521739131,0.84,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,1.0,corners,23,1.0,1.0,0,0,5,0.13043478260869565,0.6086956521739131,0.84,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,1.0,gaussian,23,0.5862068965517241,0.7391304347826086,6,6,2,0.0,0.8695652173913043,1.0,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,1.0,both,23,0.5862068965517241,0.7391304347826086,6,6,2,0.0,0.8695652173913043,1.0,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,0.9,raw,23,0.9166666666666666,0.9565217391304348,1,1,5,0.08695652173913043,0.6086956521739131,0.9166666666666666,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,0.9,corners,23,0.9166666666666666,0.9565217391304348,1,1,5,0.08695652173913043,0.6086956521739131,0.9166666666666666,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,0.9,gaussian,23,0.5862068965517241,0.7391304347826086,6,6,2,0.0,0.8695652173913043,1.0,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,0.9,both,23,0.5862068965517241,0.7391304347826086,6,6,2,0.0,0.8695652173913043,1.0,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,0.75,raw,23,0.84,0.9130434782608695,2,2,5,0.08695652173913043,0.6086956521739131,0.9166666666666666,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,0.75,corners,23,0.84,0.9130434782608695,2,2,5,0.08695652173913043,0.6086956521739131,0.9166666666666666,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,0.75,gaussian,23,0.5862068965517241,0.7391304347826086,6,6,2,0.0,0.8695652173913043,0.9166666666666666,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,0.75,both,23,0.5862068965517241,0.7391304347826086,6,6,2,0.0,0.8695652173913043,0.9166666666666666,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,0.5,raw,23,0.7692307692307693,0.8695652173913043,3,3,5,0.08695652173913043,0.6521739130434783,1.0,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,0.5,corners,23,0.7692307692307693,0.8695652173913043,3,3,5,0.08695652173913043,0.6521739130434783,1.0,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,0.5,gaussian,23,0.6428571428571429,0.782608695652174,5,5,3,0.043478260869565216,0.782608695652174,0.9166666666666666,,,
cached_90,move_near,13,71,google_robot_move_near__seed013__step071,both_fail,0.5,both,23,0.6428571428571429,0.782608695652174,5,5,3,0.043478260869565216,0.782608695652174,0.9166666666666666,,,
cached_90,move_near,31,8,google_robot_move_near__seed031__step008,both_fail,1.0,raw,60,1.0,1.0,0,0,8,0.03333333333333333,0.5166666666666667,0.875,0.04723039944222679,0.008333333333333333,1
cached_90,move_near,31,8,google_robot_move_near__seed031__step008,both_fail,1.0,corners,60,1.0,1.0,0,0,8,0.03333333333333333,0.5166666666666667,0.875,0.04743439124234013,0.008333333333333333,1
cached_90,move_near,31,8,google_robot_move_near__seed031__step008,both_fail,1.0,gaussian,60,0.6666666666666666,0.8,12,12,5,0.03333333333333333,0.8333333333333334,0.9047619047619048,0.03468764519469223,0.008333333333333333,1
cached_90,move_near,31,8,google_robot_move_near__seed031__step008,both_fail,1.0,both,60,0.6666666666666666,0.8,12,12,5,0.03333333333333333,0.8333333333333334,0.9047619047619048,0.03483182692417677,0.008333333333333333,1
cached_90,move_near,31,8,google_robot_move_near__seed031__step008,both_fail,0.9,raw,60,0.9354838709677419,0.9666666666666667,2,2,9,0.05,0.4666666666666667,0.9047619047619048,0.04136120537135475,0.008333333333333333,1
cached_90,move_near,31,8,google_robot_move_near__seed031__step008,both_fail,0.9,corners,60,0.9354838709677419,0.9666666666666667,2,2,9,0.05,0.4666666666666667,0.9047619047619048,0.04154022073316691,0.008333333333333333,1
cached_90,move_near,31,8,google_robot_move_near__seed031__step008,both_fail,0.9,gaussian,60,0.6666666666666666,0.8,12,12,5,0.03333333333333333,0.8,0.8461538461538461,0.03065941132024344,0.008333333333333333,1
cached_90,move_near,31,8,google_robot_move_near__seed031__step008,both_fail,0.9,both,60,0.6666666666666666,0.8,12,12,5,0.03333333333333333,0.8,0.875,0.030787625962146077,0.008333333333333333,1
cached_90,move_near,31,8,google_robot_move_near__seed031__step008,both_fail,0.75,raw,60,0.8461538461538461,0.9166666666666666,5,5,11,0.1,0.43333333333333335,0.8461538461538461,0.03431961973126807,0.016666666666666666,1
cached_90,move_near,31,8,google_robot_move_near__seed031__step008,both_fail,0.75,corners,60,0.8461538461538461,0.9166666666666666,5,5,11,0.1,0.43333333333333335,0.8461538461538461,0.0344682885843663,0.016666666666666666,1
cached_90,move_near,31,8,google_robot_move_near__seed031__step008,both_fail,0.75,gaussian,60,0.6666666666666666,0.8,12,12,5,0.016666666666666666,0.7666666666666667,0.9354838709677419,0.025845138023038214,0.008333333333333333,1
