dataset,task,seed,step,state_id,outcome_group,l11_success,sparse_success,alpha,spatial_mode,m_t,jaccard_l11,l11_retention,lost_from_l11,new_vs_l11,components,isolated_ratio,largest_component_ratio
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,0.75,both,50,0.7857142857142857,0.88,6,6,6,0.04,0.32
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,0.5,raw,50,0.8518518518518519,0.92,4,4,11,0.08,0.28
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,0.5,corners,50,0.8518518518518519,0.92,4,4,11,0.08,0.28
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,0.5,gaussian,50,0.7857142857142857,0.88,6,6,7,0.06,0.34
initial_400,move_near,56,0,google_robot_move_near__seed056__initial,both_fail,0,0,0.5,both,50,0.7857142857142857,0.88,6,6,7,0.06,0.34
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,1.0,raw,46,1.0,1.0,0,0,9,0.06521739130434782,0.32608695652173914
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,1.0,corners,46,1.0,1.0,0,0,9,0.06521739130434782,0.32608695652173914
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,1.0,gaussian,46,0.6727272727272727,0.8043478260869565,9,9,5,0.06521739130434782,0.5434782608695652
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,1.0,both,46,0.6727272727272727,0.8043478260869565,9,9,5,0.06521739130434782,0.5434782608695652
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,0.9,raw,46,0.8775510204081632,0.9347826086956522,3,3,9,0.06521739130434782,0.32608695652173914
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,0.9,corners,46,0.8775510204081632,0.9347826086956522,3,3,9,0.06521739130434782,0.32608695652173914
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,0.9,gaussian,46,0.7037037037037037,0.8260869565217391,8,8,5,0.043478260869565216,0.5217391304347826
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,0.9,both,46,0.7037037037037037,0.8260869565217391,8,8,5,0.043478260869565216,0.5217391304347826
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,0.75,raw,46,0.803921568627451,0.8913043478260869,5,5,12,0.15217391304347827,0.32608695652173914
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,0.75,corners,46,0.803921568627451,0.8913043478260869,5,5,12,0.15217391304347827,0.32608695652173914
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,0.75,gaussian,46,0.7358490566037735,0.8478260869565217,7,7,5,0.021739130434782608,0.43478260869565216
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,0.75,both,46,0.7358490566037735,0.8478260869565217,7,7,5,0.021739130434782608,0.43478260869565216
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,0.5,raw,46,0.7692307692307693,0.8695652173913043,6,6,12,0.15217391304347827,0.30434782608695654
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,0.5,corners,46,0.7692307692307693,0.8695652173913043,6,6,12,0.15217391304347827,0.30434782608695654
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,0.5,gaussian,46,0.7037037037037037,0.8260869565217391,8,8,5,0.021739130434782608,0.41304347826086957
initial_400,move_near,57,0,google_robot_move_near__seed057__initial,both_success,1,1,0.5,both,46,0.7037037037037037,0.8260869565217391,8,8,4,0.0,0.43478260869565216
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,1.0,raw,57,1.0,1.0,0,0,12,0.10526315789473684,0.2631578947368421
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,1.0,corners,57,1.0,1.0,0,0,12,0.10526315789473684,0.2631578947368421
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,1.0,gaussian,57,0.7272727272727273,0.8421052631578947,9,9,5,0.017543859649122806,0.3157894736842105
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,1.0,both,57,0.7272727272727273,0.8421052631578947,9,9,5,0.017543859649122806,0.3157894736842105
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,0.9,raw,57,0.9,0.9473684210526315,3,3,12,0.08771929824561403,0.2631578947368421
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,0.9,corners,57,0.9,0.9473684210526315,3,3,12,0.08771929824561403,0.2631578947368421
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,0.9,gaussian,57,0.7014925373134329,0.8245614035087719,10,10,6,0.03508771929824561,0.3157894736842105
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,0.9,both,57,0.7014925373134329,0.8245614035087719,10,10,6,0.03508771929824561,0.3157894736842105
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,0.75,raw,57,0.8688524590163934,0.9298245614035088,4,4,14,0.14035087719298245,0.2631578947368421
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,0.75,corners,57,0.8688524590163934,0.9298245614035088,4,4,14,0.14035087719298245,0.2631578947368421
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,0.75,gaussian,57,0.7014925373134329,0.8245614035087719,10,10,7,0.03508771929824561,0.3333333333333333
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,0.75,both,57,0.6764705882352942,0.8070175438596491,11,11,6,0.017543859649122806,0.3333333333333333
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,0.5,raw,57,0.8095238095238095,0.8947368421052632,6,6,15,0.15789473684210525,0.2631578947368421
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,0.5,corners,57,0.8095238095238095,0.8947368421052632,6,6,15,0.15789473684210525,0.2631578947368421
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,0.5,gaussian,57,0.6056338028169014,0.7543859649122807,14,14,5,0.017543859649122806,0.3508771929824561
initial_400,move_near,58,0,google_robot_move_near__seed058__initial,both_success,1,1,0.5,both,57,0.6056338028169014,0.7543859649122807,14,14,5,0.017543859649122806,0.3508771929824561
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,1.0,raw,32,1.0,1.0,0,0,12,0.1875,0.25
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,1.0,corners,32,1.0,1.0,0,0,12,0.1875,0.25
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,1.0,gaussian,32,0.5238095238095238,0.6875,10,10,3,0.0,0.5625
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,1.0,both,32,0.5238095238095238,0.6875,10,10,3,0.0,0.5625
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,0.9,raw,32,0.9393939393939394,0.96875,1,1,12,0.1875,0.21875
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,0.9,corners,32,0.9393939393939394,0.96875,1,1,12,0.1875,0.21875
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,0.9,gaussian,32,0.5609756097560976,0.71875,9,9,5,0.0625,0.5
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,0.9,both,32,0.5609756097560976,0.71875,9,9,5,0.0625,0.5
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,0.75,raw,32,0.8823529411764706,0.9375,2,2,11,0.1875,0.34375
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,0.75,corners,32,0.8823529411764706,0.9375,2,2,11,0.1875,0.34375
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,0.75,gaussian,32,0.5238095238095238,0.6875,10,10,5,0.09375,0.53125
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,0.75,both,32,0.5238095238095238,0.6875,10,10,5,0.09375,0.53125
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,0.5,raw,32,0.7297297297297297,0.84375,5,5,11,0.1875,0.34375
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,0.5,corners,32,0.7297297297297297,0.84375,5,5,11,0.1875,0.34375
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,0.5,gaussian,32,0.5238095238095238,0.6875,10,10,5,0.03125,0.40625
initial_400,move_near,59,0,google_robot_move_near__seed059__initial,both_fail,0,0,0.5,both,32,0.5238095238095238,0.6875,10,10,5,0.03125,0.40625
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,1.0,raw,46,1.0,1.0,0,0,10,0.08695652173913043,0.30434782608695654
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,1.0,corners,46,1.0,1.0,0,0,10,0.08695652173913043,0.30434782608695654
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,1.0,gaussian,46,0.7037037037037037,0.8260869565217391,8,8,7,0.021739130434782608,0.34782608695652173
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,1.0,both,46,0.7037037037037037,0.8260869565217391,8,8,7,0.021739130434782608,0.34782608695652173
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,0.9,raw,46,0.9574468085106383,0.9782608695652174,1,1,10,0.08695652173913043,0.30434782608695654
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,0.9,corners,46,0.9574468085106383,0.9782608695652174,1,1,10,0.08695652173913043,0.30434782608695654
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,0.9,gaussian,46,0.803921568627451,0.8913043478260869,5,5,7,0.021739130434782608,0.32608695652173914
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,0.9,both,46,0.803921568627451,0.8913043478260869,5,5,7,0.021739130434782608,0.32608695652173914
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,0.75,raw,46,0.9574468085106383,0.9782608695652174,1,1,10,0.08695652173913043,0.30434782608695654
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,0.75,corners,46,0.9574468085106383,0.9782608695652174,1,1,10,0.08695652173913043,0.30434782608695654
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,0.75,gaussian,46,0.84,0.9130434782608695,4,4,8,0.043478260869565216,0.32608695652173914
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,0.75,both,46,0.84,0.9130434782608695,4,4,8,0.043478260869565216,0.32608695652173914
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,0.5,raw,46,0.803921568627451,0.8913043478260869,5,5,11,0.10869565217391304,0.30434782608695654
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,0.5,corners,46,0.803921568627451,0.8913043478260869,5,5,11,0.10869565217391304,0.30434782608695654
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,0.5,gaussian,46,0.6727272727272727,0.8043478260869565,9,9,8,0.06521739130434782,0.34782608695652173
initial_400,move_near,60,0,google_robot_move_near__seed060__initial,both_fail,0,0,0.5,both,46,0.6727272727272727,0.8043478260869565,9,9,8,0.06521739130434782,0.34782608695652173
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,1.0,raw,57,1.0,1.0,0,0,12,0.10526315789473684,0.2631578947368421
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,1.0,corners,57,1.0,1.0,0,0,12,0.10526315789473684,0.2631578947368421
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,1.0,gaussian,57,0.7272727272727273,0.8421052631578947,9,9,5,0.017543859649122806,0.3157894736842105
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,1.0,both,57,0.7272727272727273,0.8421052631578947,9,9,5,0.017543859649122806,0.3157894736842105
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,0.9,raw,57,0.9,0.9473684210526315,3,3,12,0.08771929824561403,0.2631578947368421
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,0.9,corners,57,0.9,0.9473684210526315,3,3,12,0.08771929824561403,0.2631578947368421
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,0.9,gaussian,57,0.7014925373134329,0.8245614035087719,10,10,6,0.03508771929824561,0.3157894736842105
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,0.9,both,57,0.7014925373134329,0.8245614035087719,10,10,6,0.03508771929824561,0.3157894736842105
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,0.75,raw,57,0.8688524590163934,0.9298245614035088,4,4,14,0.14035087719298245,0.2631578947368421
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,0.75,corners,57,0.8688524590163934,0.9298245614035088,4,4,14,0.14035087719298245,0.2631578947368421
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,0.75,gaussian,57,0.7014925373134329,0.8245614035087719,10,10,7,0.03508771929824561,0.3333333333333333
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,0.75,both,57,0.6764705882352942,0.8070175438596491,11,11,6,0.017543859649122806,0.3333333333333333
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,0.5,raw,57,0.8095238095238095,0.8947368421052632,6,6,15,0.15789473684210525,0.2631578947368421
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,0.5,corners,57,0.8095238095238095,0.8947368421052632,6,6,15,0.15789473684210525,0.2631578947368421
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,0.5,gaussian,57,0.6056338028169014,0.7543859649122807,14,14,5,0.017543859649122806,0.3508771929824561
initial_400,move_near,61,0,google_robot_move_near__seed061__initial,both_success,1,1,0.5,both,57,0.6056338028169014,0.7543859649122807,14,14,5,0.017543859649122806,0.3508771929824561
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,1.0,raw,22,1.0,1.0,0,0,7,0.13636363636363635,0.3181818181818182
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,1.0,corners,22,1.0,1.0,0,0,7,0.13636363636363635,0.3181818181818182
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,1.0,gaussian,22,0.76,0.8636363636363636,3,3,4,0.0,0.45454545454545453
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,1.0,both,22,0.76,0.8636363636363636,3,3,4,0.0,0.45454545454545453
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,0.9,raw,22,0.9130434782608695,0.9545454545454546,1,1,9,0.22727272727272727,0.3181818181818182
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,0.9,corners,22,0.9130434782608695,0.9545454545454546,1,1,9,0.22727272727272727,0.3181818181818182
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,0.9,gaussian,22,0.8333333333333334,0.9090909090909091,2,2,5,0.045454545454545456,0.45454545454545453
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,0.9,both,22,0.8333333333333334,0.9090909090909091,2,2,5,0.045454545454545456,0.45454545454545453
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,0.75,raw,22,0.76,0.8636363636363636,3,3,10,0.3181818181818182,0.3181818181818182
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,0.75,corners,22,0.76,0.8636363636363636,3,3,10,0.3181818181818182,0.3181818181818182
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,0.75,gaussian,22,0.76,0.8636363636363636,3,3,5,0.09090909090909091,0.5
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,0.75,both,22,0.76,0.8636363636363636,3,3,5,0.09090909090909091,0.5
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,0.5,raw,22,0.6296296296296297,0.7727272727272727,5,5,9,0.22727272727272727,0.3181818181818182
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,0.5,corners,22,0.6296296296296297,0.7727272727272727,5,5,9,0.22727272727272727,0.3181818181818182
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,0.5,gaussian,22,0.5172413793103449,0.6818181818181818,7,7,5,0.09090909090909091,0.5454545454545454
initial_400,move_near,62,0,google_robot_move_near__seed062__initial,both_fail,0,0,0.5,both,22,0.5172413793103449,0.6818181818181818,7,7,5,0.09090909090909091,0.5454545454545454
initial_400,move_near,63,0,google_robot_move_near__seed063__initial,both_success,1,1,1.0,raw,48,1.0,1.0,0,0,10,0.10416666666666667,0.4791666666666667
initial_400,move_near,63,0,google_robot_move_near__seed063__initial,both_success,1,1,1.0,corners,48,1.0,1.0,0,0,10,0.10416666666666667,0.4791666666666667
initial_400,move_near,63,0,google_robot_move_near__seed063__initial,both_success,1,1,1.0,gaussian,48,0.7777777777777778,0.875,6,6,5,0.041666666666666664,0.5416666666666666
initial_400,move_near,63,0,google_robot_move_near__seed063__initial,both_success,1,1,1.0,both,48,0.7777777777777778,0.875,6,6,5,0.041666666666666664,0.5416666666666666
initial_400,move_near,63,0,google_robot_move_near__seed063__initial,both_success,1,1,0.9,raw,48,0.8823529411764706,0.9375,3,3,11,0.10416666666666667,0.2708333333333333
