task,seed,stage,category,step,m,swap_count,historical_mask_jaccard,residual_cosine,action_l2,action_changed_dims,feature_norm_delta,residual_norm_delta,component_delta,isolated_ratio_delta,max_single_swap_action_l2,sum_single_swap_action_l2,interaction_only_action_change
open_drawer,46,late,both_fail,99,48,1,0.7708333333333334,0.9982525316582056,0.0,0,0.505767822265625,1.12152099609375,-1,-0.020833333333333343,0.0,0.0,0
open_drawer,47,early,both_fail,13,36,0,0.9459459459459459,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,47,middle,both_fail,56,33,1,0.6111111111111112,0.9783590098966711,0.008458109193248475,2,2.4775848388671875,0.5006103515625,-1,-0.030303030303030304,0.008458109193248475,0.008458109193248475,0
open_drawer,47,late,both_fail,99,33,1,0.6111111111111112,0.9784870413550412,0.0,0,2.4807586669921875,-0.1454315185546875,-1,-0.030303030303030304,0.0,0.0,0
open_drawer,48,early,both_fail,13,6,1,1.0,0.7147531805388464,0.12832491244872407,1,-5.9948272705078125,-32.25939178466797,1,0.16666666666666666,0.12832491244872407,0.12832491244872407,0
open_drawer,48,middle,both_fail,56,27,1,0.6585365853658537,0.9832204921175188,0.0,0,-2.4072723388671875,-2.021209716796875,-2,-0.1111111111111111,0.0,0.0,0
open_drawer,48,late,both_fail,99,48,1,0.8545454545454545,0.9965357495807546,0.0,0,0.85064697265625,0.2290802001953125,1,0.0,0.0,0.0,0
open_drawer,49,early,both_fail,13,32,1,1.0,0.9952345278484288,0.0,0,0.62298583984375,0.7747802734375,0,0.0,0.0,0.0,0
open_drawer,49,middle,both_fail,56,29,1,0.13333333333333333,0.9799749774065679,0.0,0,-2.3040313720703125,1.245025634765625,-2,-0.03448275862068967,0.0,0.0,0
open_drawer,49,late,both_fail,99,29,1,0.13333333333333333,0.9799749774065679,0.0,0,-2.3040313720703125,1.245025634765625,-2,-0.03448275862068967,0.0,0.0,0
open_drawer,50,early,harm,13,68,0,1.0,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,50,middle,harm,56,11,0,0.22916666666666666,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,50,late,harm,99,34,1,0.7105263157894737,0.996427767838258,0.0,0,0.79473876953125,-0.0771636962890625,0,0.0,0.0,0.0,0
open_drawer,51,early,both_fail,13,3,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,51,middle,both_fail,56,39,1,1.0,0.9922334295471161,0.0,0,-1.368804931640625,1.243377685546875,-1,-0.025641025641025633,0.0,0.0,0
open_drawer,51,late,both_fail,99,39,1,1.0,0.9922334295471161,0.0,0,-1.368804931640625,1.243377685546875,-1,-0.025641025641025633,0.0,0.0,0
open_drawer,52,early,both_success,13,48,1,0.7083333333333334,0.9461062707388771,0.018671932809493114,1,0.0509490966796875,0.0106201171875,0,0.0,0.018671932809493114,0.018671932809493114,0
open_drawer,52,middle,both_success,56,33,0,0.3055555555555556,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,52,late,both_success,99,33,2,0.11428571428571428,0.9887293199677165,0.0,0,-3.0044708251953125,-5.403106689453125,-1,0.0,0.0,0.0,0
open_drawer,53,early,both_fail,13,44,2,0.9565217391304348,0.9558634223703405,0.0,0,-0.3296051025390625,-4.6802978515625,0,0.0,0.04580659706802931,0.04580659706802931,0
open_drawer,53,middle,both_fail,56,38,0,0.9736842105263158,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,53,late,both_fail,99,41,1,1.0,0.9959667341526928,0.009335966404746543,1,-0.6580810546875,-0.546539306640625,-2,-0.024390243902439032,0.009335966404746543,0.009335966404746543,0
open_drawer,54,early,both_fail,13,38,0,0.9743589743589743,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,54,middle,both_fail,56,40,0,0.975,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,54,late,both_fail,99,4,1,1.0,0.9777364987196674,0.0,0,9.166675567626953,-1.8827285766601562,0,0.0,0.0,0.0,0
open_drawer,55,early,rescue,13,45,2,1.0,0.8920088597066557,0.08550924708615253,3,2.24444580078125,6.1799774169921875,-2,-0.02222222222222222,0.06786291337358893,0.10722118836402592,0
open_drawer,55,middle,rescue,56,37,0,0.8780487804878049,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,55,late,rescue,99,46,2,0.10869565217391304,0.99289773359077,0.0,0,-1.8738555908203125,-0.7197265625,0,0.043478260869565216,0.0,0.0,0
open_drawer,56,early,both_success,13,35,1,0.5142857142857142,0.9813157101652341,0.042354188778821134,1,3.2537841796875,3.3827362060546875,0,0.0,0.042354188778821134,0.042354188778821134,0
open_drawer,56,middle,both_success,56,21,2,0.42857142857142855,0.7199322029633611,0.05577435827719032,2,8.709442138671875,21.905685424804688,-1,-0.047619047619047616,0.021820235074341325,0.021820235074341325,0
open_drawer,56,late,both_success,99,18,1,0.7727272727272727,0.9839383830647799,0.0,0,-1.2799911499023438,-0.91766357421875,0,0.0,0.0,0.0,0
open_drawer,57,early,both_fail,13,4,0,0.09523809523809523,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,57,middle,both_fail,56,4,0,1.0,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,57,late,both_fail,99,39,2,0.6585365853658537,0.9929339322397526,0.0,0,0.55084228515625,-1.17657470703125,-2,-0.051282051282051266,0.0,0.0,0
open_drawer,58,early,rescue,13,49,2,0.9591836734693877,0.9873037359021679,0.0,0,2.6834564208984375,0.139312744140625,0,0.0,0.0,0.0,0
open_drawer,58,middle,rescue,56,49,0,0.673469387755102,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,58,late,rescue,99,33,1,0.6346153846153846,0.982321625091377,0.0,0,1.280517578125,0.80029296875,1,0.030303030303030304,0.0,0.0,0
open_drawer,59,early,both_fail,13,35,2,0.9444444444444444,0.9169467483780355,0.0035295157315684555,1,-2.53350830078125,-17.05029296875,-1,-0.05714285714285715,0.0035295157315684555,0.007059031463136911,0
open_drawer,59,middle,both_fail,56,58,1,0.603448275862069,0.9547081310283313,0.0,0,8.835067749023438,0.9356842041015625,0,0.0,0.0,0.0,0
open_drawer,59,late,both_fail,99,34,1,0.6923076923076923,0.8611705021789325,0.18628445374750305,4,-2.8760223388671875,-23.916000366210938,0,0.0,0.18628445374750305,0.18628445374750305,0
open_drawer,60,early,both_success,13,45,1,0.9574468085106383,0.9142245883284499,0.0,0,0.00811767578125,6.37274169921875,0,0.0,0.0,0.0,0
open_drawer,60,middle,both_success,56,56,1,0.603448275862069,0.9964773976826553,0.0,0,2.25238037109375,-0.4440155029296875,0,0.0,0.0,0.0,0
open_drawer,60,late,both_success,99,37,2,0.13157894736842105,0.9553853493840258,0.0,0,-1.881256103515625,4.69073486328125,-1,-0.02702702702702703,0.0,0.0,0
open_drawer,61,early,both_fail,13,37,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,61,middle,both_fail,56,36,1,0.9722222222222222,0.989987363202746,0.0,0,0.3075408935546875,0.8078155517578125,0,0.0,0.0,0.0,0
open_drawer,61,late,both_fail,99,36,1,0.9722222222222222,0.989987363202746,0.0,0,0.3075408935546875,0.8078155517578125,0,0.0,0.0,0.0,0
open_drawer,62,early,both_fail,13,13,2,0.40625,0.9822881108465973,0.0,0,-0.758575439453125,1.9598388671875,-4,-0.23076923076923073,0.01263630263945642,0.01263630263945642,0
open_drawer,62,middle,both_fail,56,5,0,0.19230769230769232,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,62,late,both_fail,99,5,0,0.14705882352941177,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,63,early,both_success,13,47,3,0.9791666666666666,0.9057651547868362,0.0633875207384524,2,-2.1519927978515625,-3.8582611083984375,0,0.0,0.08687458064626241,0.1007475441542326,0
open_drawer,63,middle,both_success,56,31,1,0.6363636363636364,0.9879470052931576,0.01845227626608864,1,-0.4934539794921875,-2.579193115234375,-1,-0.03225806451612903,0.01845227626608864,0.01845227626608864,0
open_drawer,63,late,both_success,99,14,0,0.7,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,64,early,harm,13,44,1,0.9318181818181818,0.9838097888693017,0.0,0,-0.308380126953125,1.42144775390625,1,0.02272727272727272,0.0,0.0,0
open_drawer,64,middle,harm,56,35,2,0.7894736842105263,0.9953990697716063,0.0,0,0.1197967529296875,-0.3962554931640625,-2,-0.05714285714285715,0.0,0.0,0
open_drawer,64,late,harm,99,31,2,0.6428571428571429,0.9981460054701812,0.0,0,-3.4670562744140625,-0.839630126953125,0,0.0,0.0,0.0,0
open_drawer,65,early,both_fail,13,4,0,0.0851063829787234,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,65,middle,both_fail,56,42,2,0.7142857142857143,0.9901813924559191,0.0,0,2.0413055419921875,-0.40625,3,0.023809523809523808,0.055491854031880616,0.055491854031880616,0
open_drawer,65,late,both_fail,99,42,2,0.7142857142857143,0.9901813924559191,0.0,0,2.0413055419921875,-0.40625,3,0.023809523809523808,0.055491854031880616,0.055491854031880616,0
open_drawer,66,early,both_success,13,5,0,0.09803921568627451,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,66,middle,both_success,56,30,1,0.5882352941176471,0.985478320702679,0.0,0,-5.012176513671875,3.9342498779296875,0,0.0,0.0,0.0,0
open_drawer,66,late,both_success,99,29,0,0.8235294117647058,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,67,early,both_fail,13,41,2,1.0,0.9578923440441292,0.0,0,-0.1142425537109375,-5.4832611083984375,1,0.02439024390243902,0.0,0.0,0
open_drawer,67,middle,both_fail,56,50,0,0.94,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,67,late,both_fail,99,3,1,0.07142857142857142,0.5478421637137619,0.0,0,3.1380653381347656,-4.940643310546875,-1,-0.3333333333333333,0.0,0.0,0
open_drawer,68,early,both_success,13,34,0,1.0,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,68,middle,both_success,56,44,0,0.5957446808510638,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,68,late,both_success,99,34,2,0.2857142857142857,0.9851858629569611,0.0,0,-1.5434722900390625,-5.594024658203125,-1,-0.029411764705882346,0.0,0.0,0
open_drawer,69,early,both_fail,13,55,0,0.6727272727272727,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,69,middle,both_fail,56,47,0,0.6333333333333333,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,69,late,both_fail,99,46,1,0.6,0.9348284386622177,0.05166637354504827,1,1.811279296875,4.4850921630859375,0,0.0,0.05166637354504827,0.05166637354504827,0
open_drawer,70,early,both_fail,13,12,1,0.5454545454545454,0.5913679664757688,0.151141655191931,3,-3.7204666137695312,-44.885414123535156,0,0.08333333333333333,0.151141655191931,0.151141655191931,0
open_drawer,70,middle,both_fail,56,32,1,0.6585365853658537,0.992321257030301,0.0,0,0.5273284912109375,0.0576019287109375,-2,-0.03125,0.0,0.0,0
open_drawer,70,late,both_fail,99,23,0,0.31666666666666665,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,71,early,rescue,13,45,2,1.0,0.8920088597066557,0.08550924708615253,3,2.24444580078125,6.1799774169921875,-2,-0.02222222222222222,0.06786291337358893,0.10722118836402592,0
open_drawer,71,middle,rescue,56,37,0,0.8780487804878049,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,71,late,rescue,99,46,2,0.10869565217391304,0.99289773359077,0.0,0,-1.8738555908203125,-0.7197265625,0,0.043478260869565216,0.0,0.0,0
open_drawer,72,early,both_success,13,51,1,0.9615384615384616,0.9662394273933109,0.0,0,1.2613067626953125,-4.1000213623046875,0,0.0,0.0,0.0,0
open_drawer,72,middle,both_success,56,14,0,0.47619047619047616,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,72,late,both_success,99,17,1,0.5357142857142857,0.9739770409465237,0.0,0,0.5949630737304688,2.564727783203125,1,0.05882352941176469,0.0,0.0,0
open_drawer,73,early,both_fail,13,39,1,1.0,0.9763603755164502,0.0,0,-1.9127044677734375,2.91241455078125,0,0.025641025641025633,0.0,0.0,0
open_drawer,73,middle,both_fail,56,40,1,0.8809523809523809,0.979269729514607,0.0,0,0.4138641357421875,-2.23779296875,-1,-0.02500000000000001,0.0,0.0,0
open_drawer,73,late,both_fail,99,40,1,0.8809523809523809,0.994741488576758,0.0,0,-0.171905517578125,-1.769287109375,0,0.0,0.0,0.0,0
open_drawer,74,early,harm,13,50,2,0.76,0.9651060751069173,0.04667983202373277,1,3.5692291259765625,-2.826141357421875,1,0.02,0.0924421022546977,0.13912193427843048,0
open_drawer,74,middle,harm,56,16,0,0.28125,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,74,late,harm,99,50,0,0.2549019607843137,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,75,early,harm,13,68,0,1.0,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,75,middle,harm,56,11,0,0.22916666666666666,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,75,late,harm,99,34,1,0.7105263157894737,0.996427767838258,0.0,0,0.79473876953125,-0.0771636962890625,0,0.0,0.0,0.0,0
open_drawer,76,early,harm,13,36,3,0.7346938775510204,0.9043073801678974,0.007001974803559935,1,0.405792236328125,-22.418960571289062,-1,-0.027777777777777776,0.007001974803559935,0.007001974803559935,0
open_drawer,76,middle,harm,56,42,1,0.09523809523809523,0.9846999605290667,0.0,0,-1.832977294921875,-0.17877197265625,1,0.023809523809523808,0.0,0.0,0
open_drawer,76,late,harm,99,17,0,0.5862068965517241,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,77,early,both_success,13,43,2,0.9545454545454546,0.9581956894439441,0.049090671399794304,2,4.746307373046875,0.3734130859375,-1,-0.023255813953488372,0.09795983829693378,0.09795983829693378,0
open_drawer,77,middle,both_success,56,26,1,0.6216216216216216,0.9957254984465912,0.03935827499043698,1,-1.99273681640625,-0.407318115234375,0,0.0,0.03935827499043698,0.03935827499043698,0
open_drawer,77,late,both_success,99,19,1,0.41379310344827586,0.9719957810650011,0.013962594896711008,2,1.7377395629882812,4.2343597412109375,0,0.05263157894736842,0.013962594896711008,0.013962594896711008,0
open_drawer,78,early,both_fail,13,39,1,1.0,0.9681229316302569,0.012636302639456365,1,-1.475250244140625,3.1985015869140625,1,0.0,0.012636302639456365,0.012636302639456365,0
open_drawer,78,middle,both_fail,56,52,0,0.7692307692307693,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,78,late,both_fail,99,6,1,0.15384615384615385,0.9918866849888252,0.0,0,-3.3660354614257812,-2.037017822265625,1,0.33333333333333337,0.0,0.0,0
open_drawer,79,early,both_success,13,52,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,79,middle,both_success,56,24,0,0.5106382978723404,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,79,late,both_success,99,21,0,0.46153846153846156,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,80,early,harm,13,65,1,0.9696969696969697,0.9882345307049837,0.0,0,-1.9758148193359375,2.30145263671875,1,0.015384615384615385,0.0,0.0,0
open_drawer,80,middle,harm,56,34,1,0.4857142857142857,0.9978938954395769,0.0,0,-0.8582916259765625,0.7475738525390625,2,0.0,0.0,0.0,0
open_drawer,80,late,harm,99,22,0,0.5,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,81,early,harm,13,39,1,1.0,0.9781831905705122,0.0,0,-2.21160888671875,-0.036468505859375,1,0.025641025641025647,0.0,0.0,0
open_drawer,81,middle,harm,56,17,1,0.46875,0.9840988513906112,0.0,0,0.9967193603515625,2.9692230224609375,0,0.0,0.0,0.0,0
open_drawer,81,late,harm,99,36,1,0.7142857142857143,0.9929554152720469,0.0,0,0.2621917724609375,-0.69024658203125,1,0.055555555555555566,0.0,0.0,0
open_drawer,82,early,both_success,13,53,0,0.7547169811320755,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,82,middle,both_success,56,11,1,0.2916666666666667,0.8877918188724523,0.0,0,-0.7595291137695312,-6.679801940917969,1,0.09090909090909091,0.0,0.0,0
open_drawer,82,late,both_success,99,49,1,0.5084745762711864,0.9804456948879322,0.0,0,1.853515625,-2.7759857177734375,0,0.02040816326530613,0.0,0.0,0
open_drawer,83,early,both_success,13,34,0,1.0,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,83,middle,both_success,56,44,0,0.5957446808510638,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,83,late,both_success,99,34,2,0.2857142857142857,0.9851858629569611,0.0,0,-1.5434722900390625,-5.594024658203125,-1,-0.029411764705882346,0.0,0.0,0
open_drawer,84,early,both_fail,13,6,1,0.7142857142857143,0.8434372905162814,0.0,0,-1.3274154663085938,-14.952255249023438,-1,-0.16666666666666666,0.0,0.0,0
open_drawer,84,middle,both_fail,56,46,0,0.8518518518518519,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,84,late,both_fail,99,46,0,0.8518518518518519,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,85,early,harm,13,50,0,1.0,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,85,middle,harm,56,51,1,0.8888888888888888,0.843258186032021,0.2462451022664704,1,1.2949066162109375,4.710906982421875,0,0.0,0.2462451022664704,0.2462451022664704,0
open_drawer,85,late,harm,99,49,1,0.6129032258064516,0.9975719473914932,0.0,0,1.5939483642578125,0.1086883544921875,0,0.0,0.0,0.0,0
open_drawer,86,early,both_success,13,62,0,0.7096774193548387,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,86,middle,both_success,56,28,0,0.5641025641025641,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,86,late,both_success,99,47,1,0.8076923076923077,0.9922417044846317,0.006055119229297967,1,-0.738494873046875,-1.8912506103515625,0,0.0,0.006055119229297967,0.006055119229297967,0
open_drawer,87,early,both_fail,13,12,1,0.5454545454545454,0.5913679664757688,0.151141655191931,3,-3.7204666137695312,-44.885414123535156,0,0.08333333333333333,0.151141655191931,0.151141655191931,0
open_drawer,87,middle,both_fail,56,32,1,0.6585365853658537,0.992321257030301,0.0,0,0.5273284912109375,0.0576019287109375,-2,-0.03125,0.0,0.0,0
open_drawer,87,late,both_fail,99,23,0,0.31666666666666665,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,88,early,harm,13,68,0,1.0,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,88,middle,harm,56,11,0,0.22916666666666666,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,88,late,harm,99,34,1,0.7105263157894737,0.996427767838258,0.0,0,0.79473876953125,-0.0771636962890625,0,0.0,0.0,0.0,0
open_drawer,89,early,harm,13,50,2,0.76,0.9651060751069173,0.04667983202373277,1,3.5692291259765625,-2.826141357421875,1,0.02,0.0924421022546977,0.13912193427843048,0
open_drawer,89,middle,harm,56,16,0,0.28125,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,89,late,harm,99,50,0,0.2549019607843137,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,90,early,both_fail,13,38,0,0.9743589743589743,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,90,middle,both_fail,56,40,0,0.975,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,90,late,both_fail,99,4,1,1.0,0.9777364987196674,0.0,0,9.166675567626953,-1.8827285766601562,0,0.0,0.0,0.0,0
open_drawer,91,early,both_fail,13,42,0,0.9761904761904762,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,91,middle,both_fail,56,40,0,0.975,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,91,late,both_fail,99,40,0,0.975,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,92,early,both_fail,13,5,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,92,middle,both_fail,56,47,1,0.9583333333333334,0.9972042587843982,0.004738613489796123,1,1.2592010498046875,1.2580108642578125,1,0.0,0.004738613489796123,0.004738613489796123,0
open_drawer,92,late,both_fail,99,44,1,0.45454545454545453,0.9969308819551932,0.0,0,1.122344970703125,0.2509002685546875,0,0.02272727272727272,0.0,0.0,0
open_drawer,93,early,both_success,13,47,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,93,middle,both_success,56,34,2,0.66,0.9946589769592387,0.11071365759653201,1,3.3191680908203125,-0.4167938232421875,-2,-0.05882352941176469,0.11071365759653201,0.22142731519306402,0
open_drawer,93,late,both_success,99,25,1,0.5357142857142857,0.9387362305336968,0.0,0,4.2036895751953125,-0.4301910400390625,0,-0.04,0.0,0.0,0
open_drawer,94,early,both_fail,13,54,0,0.9814814814814815,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,94,middle,both_fail,56,46,0,0.8269230769230769,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,94,late,both_fail,99,48,0,0.75,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,95,early,both_fail,13,5,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,95,middle,both_fail,56,47,1,0.9583333333333334,0.9972042587843982,0.004738613489796123,1,1.2592010498046875,1.2580108642578125,1,0.0,0.004738613489796123,0.004738613489796123,0
open_drawer,95,late,both_fail,99,44,1,0.45454545454545453,0.9969308819551932,0.0,0,1.122344970703125,0.2509002685546875,0,0.02272727272727272,0.0,0.0,0
open_drawer,96,early,both_success,13,33,1,0.9166666666666666,0.9984433516599419,0.0,0,0.1214447021484375,-0.8569793701171875,0,0.0,0.0,0.0,0
open_drawer,96,middle,both_success,56,21,1,0.5833333333333334,0.9933151659012138,0.0,0,-2.9584884643554688,0.619140625,0,0.0,0.0,0.0,0
open_drawer,96,late,both_success,99,31,3,0.6486486486486487,0.9713256916709901,0.0,0,-6.3988037109375,-2.49407958984375,2,0.06451612903225806,0.0,0.0,0
open_drawer,97,early,harm,13,44,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,97,middle,harm,56,21,0,0.76,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,97,late,harm,99,22,0,0.6666666666666666,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,98,early,harm,13,42,0,0.9761904761904762,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
open_drawer,98,middle,harm,56,52,2,0.8490566037735849,0.9875716072190638,0.0,0,1.740081787109375,-0.98724365234375,1,-0.019230769230769232,0.0,0.0,0
open_drawer,98,late,harm,99,52,1,0.7222222222222222,0.9989506952175254,0.0,0,0.2093963623046875,1.0731048583984375,1,0.019230769230769232,0.0,0.0,0
open_drawer,99,early,harm,13,48,1,0.5,0.9891233146335133,0.0,0,3.3128204345703125,-1.3884735107421875,0,0.0,0.0,0.0,0
open_drawer,99,middle,harm,56,52,1,0.28846153846153844,0.9951191426128594,0.0,0,-0.846893310546875,2.385162353515625,0,0.0,0.0,0.0,0
open_drawer,99,late,harm,99,24,2,0.3142857142857143,0.9043242360235473,0.05558338494245995,3,-3.1415634155273438,8.211013793945312,-1,-0.04166666666666666,0.06937192018373817,0.10536685558512016,0
pick_coke_can,0,early,both_success,9,31,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,0,middle,both_success,40,26,0,0.7586206896551724,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,0,late,both_success,70,7,0,0.3157894736842105,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,1,early,both_fail,9,15,0,0.7333333333333333,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,1,middle,both_fail,40,27,0,0.9285714285714286,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,1,late,both_fail,70,14,0,0.42857142857142855,1.0000000000000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,2,early,both_success,9,14,1,1.0,0.7878292405224566,0.025833186772524164,1,2.620758056640625,30.613624572753906,0,0.0,0.025833186772524164,0.025833186772524164,0
pick_coke_can,2,middle,both_success,40,50,0,0.19642857142857142,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,2,late,both_success,70,22,0,0.35714285714285715,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,3,early,both_success,9,44,0,0.6666666666666666,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,3,middle,both_success,40,7,0,0.16279069767441862,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,3,late,both_success,70,23,0,0.71875,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,4,early,both_fail,9,15,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,4,middle,both_fail,40,19,0,0.95,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,4,late,both_fail,70,18,0,0.8947368421052632,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,5,early,both_fail,9,13,1,0.6153846153846154,0.9866326514943895,0.0,0,0.8775405883789062,-6.4145965576171875,0,0.0,0.0,0.0,0
pick_coke_can,5,middle,both_fail,40,24,0,0.4444444444444444,0.9999999999999998,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,5,late,both_fail,70,10,0,0.8181818181818182,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,6,early,both_fail,9,25,0,1.0,0.9999999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,6,middle,both_fail,40,25,1,0.88,0.8707553014362985,0.0,0,-6.83837890625,-13.654022216796875,1,0.0,0.0,0.0,0
pick_coke_can,6,late,both_fail,70,25,2,1.0,0.6997911141431857,0.0,0,7.015350341796875,25.124725341796875,0,0.0,0.0,0.0,0
pick_coke_can,7,early,both_success,9,18,0,0.8947368421052632,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
pick_coke_can,7,middle,both_success,40,12,1,0.7857142857142857,0.9656981503460409,0.0,0,-1.1601409912109375,-5.5872955322265625,-1,-0.08333333333333333,0.0,0.0,0
pick_coke_can,7,late,both_success,70,35,1,0.9722222222222222,0.9609075401680308,0.0,0,-4.527313232421875,-6.2997894287109375,1,0.02857142857142858,0.0,0.0,0
pick_coke_can,8,early,both_fail,9,22,0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
